name,formattedAddress,location,displayName,websiteUri
places/ChIJQzeS4dpZwokRzsNCims81Ew,"117 Mulberry St, New York, NY 10013, USA","{'latitude': 40.7177675, 'longitude': -73.9984328}","{'text': 'R and R Gift shop', 'languageCode': 'en'}",
places/ChIJAXY2OIdZwokRx19JlqcyM7g,"245 Broome St, New York, NY 10002, USA","{'latitude': 40.717773, 'longitude': -73.989768}","{'text': 'Top Hat', 'languageCode': 'en'}",http://tophatnyc.com/
places/ChIJi1GaHC5FwokRWTtYlMdNkqE,"5311 13th Ave, Brooklyn, NY 11219, USA","{'latitude': 40.632363999999995, 'longitude': -73.99442499999999}","{'text': 'Etcetra Gift Boutique', 'languageCode': 'en'}",
places/ChIJMzsBgFNYwokR9mYYApvgs7c,"696 8th Ave, New York, NY 10036, USA","{'latitude': 40.7581768, 'longitude': -73.98888529999999}","{'text': '8th Ave.Gift Shop', 'languageCode': 'en'}",
places/ChIJ31OmeTRFwokRIrDR5w6Rh2E,"2811 Avenue U, Brooklyn, NY 11229, USA","{'latitude': 40.6004368, 'longitude': -73.94346759999999}","{'text': 'Prestige gift palace', 'languageCode': 'en'}",
places/ChIJBXpWD_JZwokR9zBqPUwuU_E,"485 Driggs Ave, Brooklyn, NY 11211, USA","{'latitude': 40.7183588, 'longitude': -73.95469539999999}","{'text': 'Lockwood Williamsburg', 'languageCode': 'en'}",https://lockwoodshop.com/
places/ChIJsbMnAgBbwokRznW_q7SXVE8,"180-186 Parkside Ave, Brooklyn, NY 11226, USA","{'latitude': 40.654683399999996, 'longitude': -73.9614472}","{'text': 'Free Gift Shop 🏬', 'languageCode': 'en'}",https://wa.me/message/NO5G6GPBAXKXB1
places/ChIJXYRE-xFFwokRlsnsfvdljj0,"8124 18th Ave, Brooklyn, NY 11214, USA","{'latitude': 40.60955, 'longitude': -74.00012219999999}","{'text': 'C & L Fine Gifts', 'languageCode': 'en'}",http://candlfinegift.com/
places/ChIJE6Y1kuxEwokR--k4hxIHFWM,"1109 Kings Hwy, Brooklyn, NY 11229, USA","{'latitude': 40.6076937, 'longitude': -73.96148079999999}","{'text': 'Devine Gift & Housewares', 'languageCode': 'en'}",
places/ChIJGfuOwytowokR510OdGu0mnw,"223-25 Beach 116th St, Far Rockaway, NY 11694, USA","{'latitude': 40.5802881, 'longitude': -73.8377794}","{'text': 'Gift Is Love', 'languageCode': 'en'}",
places/ChIJOcmCgqZbwokRkgY5o2CSwls,"708 Franklin Ave, Brooklyn, NY 11238, USA","{'latitude': 40.6745488, 'longitude': -73.95676209999999}","{'text': ""Franklin's Makers"", 'languageCode': 'en'}",
places/ChIJQ56M3QxowokRc6ZDBfEDA58,"917 Cross Bay Blvd, Broad Channel, NY 11693, USA","{'latitude': 40.606112499999995, 'longitude': -73.8198273}","{'text': 'Broad Channel Gift Shop', 'languageCode': 'en'}",
places/ChIJgwgRpYxfwokRXn9AzoUB7PM,"66-41 Grand Ave, Maspeth, NY 11378, USA","{'latitude': 40.724963699999996, 'longitude': -73.8975559}","{'text': 'Maggie Giftshop', 'languageCode': 'en'}",http://maggiegiftshop.com/
places/ChIJqerCUzk7wokRbcIif2zGqms,"1050 Ocean Ave, Sea Bright, NJ 07760, USA","{'latitude': 40.3634462, 'longitude': -73.97428169999999}","{'text': 'Bungalow Road Sea Bright', 'languageCode': 'en'}",http://www.bungalowroad.com/
places/ChIJMRp9c8ZEwokRLxnhqgotA6Y,"1436 Coney Island Ave, Brooklyn, NY 11230, USA","{'latitude': 40.6225962, 'longitude': -73.9650065}","{'text': 'Impressions China & Gift', 'languageCode': 'en'}",http://www.impressionschina.com/
places/ChIJV3CWmyBhwokRIrNRNxH2FbQ,"92-23 165th St, Jamaica, NY 11433, USA","{'latitude': 40.704896399999996, 'longitude': -73.79427609999999}","{'text': 'Sarah Gift Shop', 'languageCode': 'en'}",
places/ChIJvdPqSCBhwokRz0tZXQcYIs0,"Jamaica, NY 11432, USA","{'latitude': 40.7066751, 'longitude': -73.79255069999999}","{'text': 'Mr Gift Shop', 'languageCode': 'en'}",
places/ChIJVfl-pfpfwokRioOKuMX38wc,"40-08 82nd St, Elmhurst, NY 11373, USA","{'latitude': 40.747316399999995, 'longitude': -73.88409279999999}","{'text': 'New J & B Gift Shop Inc', 'languageCode': 'en'}",
places/ChIJrdKLuyVewokRCm_C8glrbkI,"8409 Jamaica Ave, Jamaica, NY 11421, USA","{'latitude': 40.6925378, 'longitude': -73.8605023}","{'text': 'Gift Full House', 'languageCode': 'en'}",
places/ChIJHQ0TZC9gwokR2U_BehzDL0c,"15902 Northern Blvd, Flushing, NY 11358, USA","{'latitude': 40.7629905, 'longitude': -73.8062925}","{'text': ""Fox's Gift Shop"", 'languageCode': 'en'}",
places/ChIJx8feE8xEwokRi02sGuYXUB4,"1122 Coney Island Ave #210, Brooklyn, NY 11230, USA","{'latitude': 40.6303237, 'longitude': -73.96643139999999}","{'text': 'Yachad Gifts Retail Location', 'languageCode': 'en'}",
places/ChIJjS2lhoRewokRSrxZl2rQd9I,"6611 Fresh Pond Rd, Flushing, NY 11385, USA","{'latitude': 40.708773099999995, 'longitude': -73.8979718}","{'text': 'A Gift of Love', 'languageCode': 'en'}",
places/ChIJI79pDfJZwokR4BJ7RxJ7rIs,"n/a, Long Island City, NY 11101, USA","{'latitude': 40.7466138, 'longitude': -73.945489}","{'text': 'Smile Just Because', 'languageCode': 'en'}",
places/ChIJNSKLXONdwokR_u1MTlJqRwk,"8921 Jamaica Ave, Woodhaven, NY 11421, USA","{'latitude': 40.6929046, 'longitude': -73.854874}","{'text': 'KEW GIFTS SHOP', 'languageCode': 'en'}",
places/ChIJi9uVu7pfwokRjqV4vbAGGSU,"9026 37th Ave, Jackson Heights, NY 11372, USA","{'latitude': 40.750467, 'longitude': -73.8761304}","{'text': 'Novedades Gift Shop', 'languageCode': 'en'}",
places/ChIJu7Qo_HZpwokRnkt-IePL4vY,"43-15 Beach Channel Dr, Far Rockaway, NY 11691, USA","{'latitude': 40.59555, 'longitude': -73.7753405}","{'text': 'Last stop gift shop', 'languageCode': 'en'}",
places/ChIJqfV5ecBlwokRwx7ySpRWLP0,"496 Central Ave, Cedarhurst, NY 11516, USA","{'latitude': 40.6215816, 'longitude': -73.7243646}","{'text': 'Five Towns Gift & Crafts', 'languageCode': 'en'}",
places/ChIJRxfXkiZbwokR1Q3pG0kfNJk,"415 Park Ave, Brooklyn, NY 11205, USA","{'latitude': 40.6965092, 'longitude': -73.959904}","{'text': 'The Gift Shop', 'languageCode': 'en'}",
places/ChIJzbLFyChdwokRr6Id3ROAXW4,"128 Wyckoff Ave Entrance on, Stanhope St, Brooklyn, NY 11237, USA","{'latitude': 40.703294199999995, 'longitude': -73.9180478}","{'text': 'QUALITY GOODS', 'languageCode': 'en'}",https://www.shopqualitygoods.com/
places/ChIJpbeFzwNbwokRaE6sPbP6ek4,"238 7th Ave, Brooklyn, NY 11215, USA","{'latitude': 40.669814599999995, 'longitude': -73.97940539999999}","{'text': 'Lumiere Gifts & Accessories', 'languageCode': 'en'}",
places/ChIJYdsfFIpdwokRkaprY9NgeZ8,"818 Woodward Ave, Ridgewood, NY 11385, USA","{'latitude': 40.7032098, 'longitude': -73.90299519999999}","{'text': 'Stay Forever', 'languageCode': 'en'}",http://www.shopstayforever.com/
places/ChIJa_BNQCxewokRjm9kcrkZpsQ,"6418 108th St, Forest Hills, NY 11375, USA","{'latitude': 40.732371799999996, 'longitude': -73.8497752}","{'text': 'Gifts Plus Inc', 'languageCode': 'en'}",
places/ChIJVTMG5oFbwokRUdEk5lrf1N4,"203C Canal St, New York, NY 10013, USA","{'latitude': 40.717334699999995, 'longitude': -73.99863169999999}","{'text': 'Canal Street Gift Shop', 'languageCode': 'en'}",
places/ChIJ5XxfYwdbwokRr-7sr4Fp99Q,"87 7th Ave, Brooklyn, NY 11217, USA","{'latitude': 40.6745811, 'longitude': -73.9751514}","{'text': 'Paper Source', 'languageCode': 'en'}",https://www.papersource.com/locations/store/ny_park_slope/
places/ChIJSVnq3GdbwokR0kgfWIJdS9E,"2C second Floor, 407 Lincoln Pl, Brooklyn, NY 11238, USA","{'latitude': 40.6729404, 'longitude': -73.96315539999999}","{'text': ""Delaine's Gift Shop"", 'languageCode': 'en'}",
places/ChIJlUdgEWREwokRIs16vf8NGq8,"1644 Sheepshead Bay Rd, Brooklyn, NY 11235, USA","{'latitude': 40.5866549, 'longitude': -73.9526918}","{'text': ""Jonah's 99¢ Store"", 'languageCode': 'en'}",
places/ChIJkxz1Ld-JwokR6Wg3ELuP8F0,"26910 Grand Central Pkwy, Queens, NY 11005, USA","{'latitude': 40.7577991, 'longitude': -73.7159564}","{'text': 'Very Impressive Presents', 'languageCode': 'en'}",
places/ChIJ257mBLxkwokRH7dLWcYYOzI,"11 Atlantic Ave, Lynbrook, NY 11563, USA","{'latitude': 40.6565553, 'longitude': -73.67187799999999}","{'text': 'Celebrations Hallmark - Lyn Gift Shop', 'languageCode': 'en'}",https://stores.hallmark.com/ny/lynbrook/celebrations-cards-lynbrook-ny-015813.html
places/ChIJe9vCkcB7wokRUgzMEI_1k7A,"165 Woodcleft Ave # B, Freeport, NY 11520, USA","{'latitude': 40.6351406, 'longitude': -73.5821516}","{'text': 'Sea Horse Gift Shop', 'languageCode': 'en'}",
places/ChIJI1va0f5dwokRxyagH_1gxlM,"1279 Sutter Ave, Brooklyn, NY 11208, USA","{'latitude': 40.6730701, 'longitude': -73.87080019999999}","{'text': 'SK Convenience Gift Shop', 'languageCode': 'en'}",
places/ChIJe3UVvjNawokRx-rXszihVE4,"324 Lewis Ave, Brooklyn, NY 11221, USA","{'latitude': 40.6845328, 'longitude': -73.93552530000001}","{'text': 'Rococo Design Gifts Flowers Chocolate & Decor', 'languageCode': 'en'}",http://www.rococodesign.com/
places/ChIJ9XlzTCFcwokRRBdYA7MtD-w,"788 A, 788 Woodward Ave, Ridgewood, NY 11385, USA","{'latitude': 40.703620699999995, 'longitude': -73.90369969999999}","{'text': 'Saint Seneca Store', 'languageCode': 'en'}",http://saintseneca.co/
places/ChIJacZ1kNNbwokRaE-GiDAzlek,"406 Marcus Garvey Blvd, Brooklyn, NY 11216, USA","{'latitude': 40.6829584, 'longitude': -73.9382885}","{'text': 'Maxwell Gift & Grocery', 'languageCode': 'en'}",http://maxwellgiftandgrocery.com/
places/ChIJW2J0y15cwokRtPVhSrx91C8,"424 Mother Gaston Blvd, Brooklyn, NY 11212, USA","{'latitude': 40.668625299999995, 'longitude': -73.90675279999999}","{'text': 'Herbal Gift Shop', 'languageCode': 'en'}",
places/ChIJQ5W5gi1bwokRd801eW0yU2M,"600 Vanderbilt Ave, Brooklyn, NY 11238, USA","{'latitude': 40.6784295, 'longitude': -73.96884969999999}","{'text': 'R&D Goods', 'languageCode': 'en'}",https://rdgoodsbklyn.com/
places/ChIJLZ7yUHxFwokR8rkPOhg69m0,"1200 Sheepshead Bay Rd, Brooklyn, NY 11235, USA","{'latitude': 40.5905711, 'longitude': -73.957326}","{'text': ""Luv n' Bloom | Designer Flower & Gift Boutique"", 'languageCode': 'en'}",https://www.luvnbloom.com/
places/ChIJj_FM_1F7wokRbN9YCy3JOdw,"41 N Village Ave, Rockville Centre, NY 11570, USA","{'latitude': 40.657863, 'longitude': -73.6475452}","{'text': 'Art Flower & Gift Shoppe', 'languageCode': 'en'}",http://artflorist.net/
places/ChIJp4Bqwi9bwokRj1dpHIFHQuk,"352 Broadway, Brooklyn, NY 11211, USA","{'latitude': 40.7075361, 'longitude': -73.95588819999999}","{'text': 'The Williamsburg Shop', 'languageCode': 'en'}",http://www.thewilliamsburgshop.online/
places/ChIJsSDNTNh6wokRY04fjvYypFo,"3556 Long Beach Rd, Oceanside, NY 11572, USA","{'latitude': 40.6238174, 'longitude': -73.6404113}","{'text': 'Card and Gift Shoppe/ 50% off Card Store', 'languageCode': 'en'}",
places/ChIJJfKWO6ZZwokRzdlp5gktfBQ,"2858 W 5th St, Brooklyn, NY 11224, USA","{'latitude': 40.5793697, 'longitude': -73.97221019999999}","{'text': 'STPgoods All for Home: Enamel Cookware, Porcelain, Bedding and Kitchen accessories', 'languageCode': 'en'}",https://www.stpgoods.com/
places/ChIJ98apDPFxcVMRVRKIwYZ1Q4Q,"11416 Southdale Close SW, Calgary, AB T2W 2N3, Canada","{'latitude': 50.9518668, 'longitude': -114.089717}","{'text': 'The Bookalorian Designs', 'languageCode': 'en'}",http://bookaloriandesigns.com/
places/ChIJe9LiGYVvwokRUp-wFbO810k,"162 E Park Ave, Long Beach, NY 11561, USA","{'latitude': 40.588189899999996, 'longitude': -73.65909189999999}","{'text': 'the codfish cowboy', 'languageCode': 'en'}",https://www.thecodfishcowboy.com/
places/ChIJW2vAEMNdwokRHaUi1aM9U-g,"396 Etna St, Brooklyn, NY 11208, USA","{'latitude': 40.6878488, 'longitude': -73.86920099999999}","{'text': 'HAPPY WORLD & GIFT SHOP', 'languageCode': 'en'}",
places/ChIJq6qqqsFlwokRmOGxqOeWA74,"445 Central Ave, Cedarhurst, NY 11516, USA","{'latitude': 40.6203423, 'longitude': -73.72525999999999}","{'text': ""Lulu's"", 'languageCode': 'en'}",
places/ChIJiXHBME57wokRjBVIQk69AMw,"6 N Park Ave, Rockville Centre, NY 11570, USA","{'latitude': 40.656451, 'longitude': -73.645573}","{'text': ""Jeannine's Gifts"", 'languageCode': 'en'}",https://jeanninesgifts.com/
places/ChIJ0chcbBtcwokRwnm6HSKyZLE,"338 Knickerbocker Ave, Brooklyn, NY 11237, USA","{'latitude': 40.700904, 'longitude': -73.9223998}","{'text': 'Jin Mei Gift Store Inc.', 'languageCode': 'en'}",
places/ChIJa42GqB1_wokRHOpU3RZqvCI,"1902 Wantagh Ave, Wantagh, NY 11793, USA","{'latitude': 40.674624, 'longitude': -73.5104679}","{'text': 'Olde Towne Garden Irish and Victorian Gift Shop', 'languageCode': 'en'}",http://www.irishvictorian.com/
places/ChIJGVi2GbdnwokR-XYdAOkYqAs,"303 30th St, Queens, NY 10001, USA","{'latitude': 40.6431387, 'longitude': -73.7791941}","{'text': 'Hudson', 'languageCode': 'en'}",
places/ChIJQyTTBLxkwokRKYspBY6Xm1Q,"11 Atlantic Ave, Lynbrook, NY 11563, USA","{'latitude': 40.656520799999996, 'longitude': -73.6716881}","{'text': 'Celebrations Cards', 'languageCode': 'en'}",https://stores.hallmark.com/ny/lynbrook/celebrations-cards-lynbrook-ny-015813.html
places/ChIJ4egX0ZR9wokRB-BtFYq7Z2g,"260 RXR Plaza, Uniondale, NY 11556, USA","{'latitude': 40.720276899999995, 'longitude': -73.58384269999999}","{'text': ""KD's Card & Gift Shop"", 'languageCode': 'en'}",
places/ChIJn8EqqKhkwokRnhibsydE0N0,"141 Lakeview Ave, Lynbrook, NY 11563, USA","{'latitude': 40.665544, 'longitude': -73.665387}","{'text': 'Card & Gifts Corner Store', 'languageCode': 'en'}",
places/ChIJ8d9pb79lwokRcVzwbg2Hz4k,"445 Central Ave, Cedarhurst, NY 11516, USA","{'latitude': 40.620480500000006, 'longitude': -73.7252654}","{'text': 'Judaica Plus', 'languageCode': 'en'}",http://www.instagram.com/judaicaplus
places/ChIJe9L352l7wokRBUZYNCuwEqM,"One Healthy Way, Oceanside, NY 11572, USA","{'latitude': 40.6528339, 'longitude': -73.62961039999999}","{'text': 'Mount Sinai South Nassau Gift Shop & Café', 'languageCode': 'en'}",https://www.southnassau.org/
places/ChIJrb6_yf5vcVMRH0l8ibNr_RI,"328 Centre St S, Calgary, AB T2G 4X6, Canada","{'latitude': 51.0495758, 'longitude': -114.0620117}","{'text': 'Grace Gift Shop', 'languageCode': 'en'}",
places/ChIJoz1NFfFlcVMR-T0ca1yPo1E,"3119 4a St NW, Calgary, AB T2M 3B5, Canada","{'latitude': 51.0803832, 'longitude': -114.0732189}","{'text': 'Stresscase', 'languageCode': 'en'}",http://stresscase.ca/
places/ChIJ-SIDG9Cd44kRJ1Vtt36kUkc,"1838 Massachusetts Ave, Lexington, MA 02420, USA","{'latitude': 42.44815570000001, 'longitude': -71.2290174}","{'text': 'Crafty Yankee', 'languageCode': 'en'}",http://www.shopcraftyyankee.com/
places/ChIJqYTQIZN7wokR_rEs-8o5y5c,"193 Atlantic Ave, Freeport, NY 11520, USA","{'latitude': 40.645385399999995, 'longitude': -73.5844059}","{'text': 'Curiosity card and gifts', 'languageCode': 'en'}",
places/ChIJY7ula7xkwokRe8IFM4FT2AM,"337 Merrick Rd, Lynbrook, NY 11563, USA","{'latitude': 40.657638999999996, 'longitude': -73.67251499999999}","{'text': 'School Holiday Shop', 'languageCode': 'en'}",http://www.schoolholidayshop.com/
places/ChIJM1lO6q5lwokRIE27ADnq_k4,"958 Broadway, Woodmere, NY 11598, USA","{'latitude': 40.630382499999996, 'longitude': -73.7083126}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/958-broadway-woodmere-ny-11598
places/ChIJ2VJZv3xkwokRyD2NrpV1n50,"219 W Merrick Rd, Valley Stream, NY 11580, USA","{'latitude': 40.667434799999995, 'longitude': -73.7050617}","{'text': 'Cards For Less Valley Stream', 'languageCode': 'en'}",http://www.cardforless.com/
places/ChIJSXDBnkB9wokR9mummNMwN0U,"186 7th St, Garden City, NY 11530, USA","{'latitude': 40.725018, 'longitude': -73.634232}","{'text': ""Madison's Niche (Garden City)"", 'languageCode': 'en'}",http://www.madisonsniche.com/
places/ChIJr18OXv9kwokRvr2IwoxvbGw,"1319 Broadway, Hewlett, NY 11557, USA","{'latitude': 40.6389534, 'longitude': -73.70013399999999}","{'text': 'dolce confections', 'languageCode': 'en'}",http://www.dolceconfections.com/
places/ChIJN4k4Mf9vwokRF8-OFUMZkJQ,"140 E Park Ave, Long Beach, NY 11561, USA","{'latitude': 40.5881949, 'longitude': -73.65973009999999}","{'text': 'Frippery Ltd.', 'languageCode': 'en'}",
places/ChIJlbUuBLxkwokRk2OyUpKV_QA,"11 Atlantic Ave, Lynbrook, NY 11563, USA","{'latitude': 40.656540299999996, 'longitude': -73.6716721}","{'text': 'Celebrations Hallmark - Lyn Gift Shop', 'languageCode': 'en'}",https://stores.hallmark.com/ny/lynbrook/
places/ChIJg8_pjDia44kRO8n5WqVQiNw,"44 Main St, Concord, MA 01742, USA","{'latitude': 42.460093400000005, 'longitude': -71.3502249}","{'text': 'Nesting', 'languageCode': 'en'}",https://nestingconcord.com/?y_source=1_MTY3NTMxOTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJA7mXRy1_wokRw1DIO5Vrkno,"1237 Wantagh Ave, Wantagh, NY 11793, USA","{'latitude': 40.692398, 'longitude': -73.5073159}","{'text': ""Natalia's Children's Boutique & Gift Shop"", 'languageCode': 'en'}",http://nataliascb.com/
places/ChIJSRFx_gBcwokRVxZlRpMdi1s,"56 Bogart St, Brooklyn, NY 11206, USA","{'latitude': 40.7058588, 'longitude': -73.9333363}","{'text': 'Friends NYC', 'languageCode': 'en'}",https://friendsnyc.com/
places/ChIJi04WR1yJsIkRwrhFbSgI5tA,"1656 Richmond Rd, Williamsburg, VA 23185, USA","{'latitude': 37.295194599999995, 'longitude': -76.72610689999999}","{'text': 'Williamsburg General Store', 'languageCode': 'en'}",http://www.williamsburgshops.com/
places/ChIJ6WzuodBKwokR5Dr3x8Mx0l4,"655 Rossville Ave, Staten Island, NY 10309, USA","{'latitude': 40.5429688, 'longitude': -74.2068535}","{'text': 'Card Corner II', 'languageCode': 'en'}",
places/ChIJPfYzTfVLwokRw6YtmtW16a8,"26-55 Richmond Ave, Staten Island, NY 10314, USA","{'latitude': 40.581841399999995, 'longitude': -74.1668656}","{'text': 'Native Crafts', 'languageCode': 'en'}",
places/ChIJ5bn5XpVLwokR72BWgaiWPkg,"2655 Richmond Ave, Staten Island, NY 10314, USA","{'latitude': 40.581841399999995, 'longitude': -74.1668656}","{'text': 'Exotic Stone', 'languageCode': 'en'}",
places/ChIJfQVrpYBLwokR5E6fQ__25ow,"2655 Richmond Ave RM 2513, Staten Island, NY 10314, USA","{'latitude': 40.5817771, 'longitude': -74.1670944}","{'text': 'BoxLunch', 'languageCode': 'en'}",https://www.boxlunch.com/stores-details?StoreId=4557
places/ChIJczIWMYdLwokRHq5GdQuSixg,"2655 Richmond Ave, Staten Island, NY 10314, USA","{'latitude': 40.581967999999996, 'longitude': -74.1659348}","{'text': '3D innovation', 'languageCode': 'en'}",http://www.3dinnovation.nyc/
places/ChIJY1i47XhTwokR1YWOZJ9kYno,"168 Market St, Newark, NJ 07102, USA","{'latitude': 40.735575, 'longitude': -74.1726554}","{'text': 'Kiran Gift Shop', 'languageCode': 'en'}",
places/ChIJoxeCH_hLwokRfPu1zX1vLMU,"2655 Richmond Ave #1005, Staten Island, NY 10314, USA","{'latitude': 40.5830604, 'longitude': -74.1652946}","{'text': ""Spencer's Workshop"", 'languageCode': 'en'}",https://www.spencersonline.com/blog/spencers-workshop-not-your-average-christmas-store/
places/ChIJxRKbv6BLwokRNVU-erqPTOc,"3259 Richmond Ave, Staten Island, NY 10312, USA","{'latitude': 40.559584699999995, 'longitude': -74.16785689999999}","{'text': 'Greenridge Cards & Gifts dba Card$mart', 'languageCode': 'en'}",
places/ChIJn-WAF_9KwokRrQAq3Foopgc,"88 Seguine Pl, Staten Island, NY 10312, USA","{'latitude': 40.540712, 'longitude': -74.1731629}","{'text': 'GloryGloryGifts', 'languageCode': 'en'}",http://gloryglorygifts.com/
places/ChIJb2iDQZBTwokRtv6RdHU5G48,"175 Ferry St, Newark, NJ 07105, USA","{'latitude': 40.7286815, 'longitude': -74.1576248}","{'text': 'Tien Rong Gift Shop', 'languageCode': 'en'}",
places/ChIJG8ZtSa9XwokRX1HSpFvc4T0,"1 Path Plaza, Jersey City, NJ 07306, USA","{'latitude': 40.7320871, 'longitude': -74.0631942}","{'text': 'Crescent Gifts', 'languageCode': 'en'}",
places/ChIJgzGZmq1LwokR9rJG7Ud_5Lg,"3938 Richmond Ave, Staten Island, NY 10312, USA","{'latitude': 40.5419972, 'longitude': -74.163375}","{'text': 'Eltingville Florist', 'languageCode': 'en'}",http://www.eltingvilleflorist.net/
places/ChIJ-Ult-nyxw4kR1jT4XvUJUrQ,"16 Jacobs Ln, Scotch Plains, NJ 07076, USA","{'latitude': 40.623810299999995, 'longitude': -74.3361297}","{'text': 'GiftsbyLynnCreations', 'languageCode': 'en'}",
places/ChIJq6qqqk1FwokRQJL9bwfEjvA,"7310 Fieldstone Lane, Brooklyn, NY 11220, USA","{'latitude': 40.6385504, 'longitude': -74.0153211}","{'text': 'Gift Station Store', 'languageCode': 'en'}",http://giftstation.store/
places/ChIJN1Ts51VYwokRm1Z6EJ18iHA,"716 7th Ave, New York, NY 10036, USA","{'latitude': 40.7597606, 'longitude': -73.9845137}","{'text': 'Just New York Inc', 'languageCode': 'en'}",
places/ChIJaUOJCq5OwokRv3FJT74uLqM,"2181 Richmond Rd, Staten Island, NY 10306, USA","{'latitude': 40.5806397, 'longitude': -74.1136611}","{'text': 'The Spiritual Spa Shoppe,Inc', 'languageCode': 'en'}",
places/ChIJUXZDbydawokRk0mynQGsKpc,"Walker St, New York, NY 10013, USA","{'latitude': 40.7174147, 'longitude': -73.9988239}","{'text': 'Annisa Gift Shop Inc.', 'languageCode': 'en'}",
places/ChIJeaLNCf9KwokReDjYFBUAaII,"124 Jeanette Ave, Staten Island, NY 10312, USA","{'latitude': 40.5417912, 'longitude': -74.1728689}","{'text': 'Original Designs by Lyn', 'languageCode': 'en'}",http://www.bonanzle.com/booths/lynsky59
places/ChIJYeM7NRFawokRwlLmHzCSUIg,"49 Broadway, New York, NY 10006, USA","{'latitude': 40.7063615, 'longitude': -74.01275369999999}","{'text': 'NY.Gifts', 'languageCode': 'en'}",
places/ChIJA-de8lCzw4kR-EqOL6kd__0,"199 W Clay Ave, Roselle Park, NJ 07204, USA","{'latitude': 40.663551399999996, 'longitude': -74.2716456}","{'text': 'Gift Atrium', 'languageCode': 'en'}",
places/ChIJL7wO08JEwokRYmuyEcCKGCc,"409 Avenue M, Brooklyn, NY 11230, USA","{'latitude': 40.616980999999996, 'longitude': -73.971064}","{'text': ""It's All A Gift"", 'languageCode': 'en'}",http://itsallagift.com/
